,订单号,设备ID,应付金额,实际金额,商品,支付时间,地点,状态,提现,大类,二级类
34182,DD201708052330054897F2BD6E624,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-10-24 22:18:00,C,已出货未退款,已提现,饮料,水
34187,DD201705221738333078ACB9FE525,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-10-25 10:04:00,C,已出货未退款,已提现,饮料,水
34203,DD201708020746569459290A6C565,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-10-25 21:13:00,C,已出货未退款,已提现,饮料,水
34206,DD201707301809155146DE5E0DDBB,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-10-26 01:01:00,C,已出货未退款,已提现,饮料,水
34213,DD2017080718051939535BF147693,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-10-26 17:21:00,C,已出货未退款,已提现,饮料,水
34218,DD2017073018414210B0C3F98B29D,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-10-26 18:42:00,C,已出货未退款,已提现,饮料,水
34222,DD20170809181453694B296A53607,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-10-26 19:29:00,C,已出货未退款,已提现,饮料,水
34226,DD201708021155567642BD8446D2C,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-10-26 19:58:00,C,已出货未退款,已提现,饮料,水
34241,DD201708071917479486725773AEE,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-10-27 08:09:00,C,已出货未退款,已提现,饮料,水
34242,DD20170802121812464CC287AA347,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-10-27 09:15:00,C,已出货未退款,已提现,饮料,水
34245,DD2017080720132376DAA64469360,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-10-27 12:00:00,C,已出货未退款,已提现,饮料,水
34247,DD2017080720172686F52B1C5214F,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-10-27 12:09:00,C,已出货未退款,已提现,饮料,水
34251,DD2017080212184095E2E6B0C8CF5,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-10-27 15:15:00,C,已出货未退款,已提现,饮料,水
34253,DD20170807213328943136D38DD0D,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-10-27 16:29:00,C,已出货未退款,已提现,饮料,水
34257,DD20170802131740194C6C2FF07F3,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-10-27 17:31:00,C,已出货未退款,已提现,饮料,水
34258,DD2017080213193176752C8C9EC00,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-10-27 17:36:00,C,已出货未退款,已提现,饮料,水
34266,DD20170730200348591D64C8C06DF,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-10-27 18:44:00,C,已出货未退款,已提现,饮料,水
34271,DD20170802132554331FBF992EB9E,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-10-27 19:16:00,C,已出货未退款,已提现,饮料,水
34273,DD20170730200744224AEEDF9F265,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-10-27 19:35:00,C,已出货未退款,已提现,饮料,水
34280,DD2017080808471360B0D7D823F19,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-10-27 20:37:00,C,已出货未退款,已提现,饮料,水
34282,DD20170524092902295B3E6FB9F41,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-10-27 21:03:00,C,已出货未退款,已提现,饮料,水
34283,DD20170802132709769D1838AF908,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-10-27 21:10:00,C,已出货未退款,已提现,饮料,水
34284,DD201708021434027105454674278,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-10-27 21:19:00,C,已出货未退款,已提现,饮料,水
34287,DD201708081013136272CA4780271,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-10-27 21:34:00,C,已出货未退款,已提现,饮料,水
34288,DD201708081038198406BD8144CDA,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-10-27 21:36:00,C,已出货未退款,已提现,饮料,水
34293,DD201708081049031963B0156F84E,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-10-27 21:40:00,C,已出货未退款,已提现,饮料,水
34296,DD201708021506047036714A62E3E,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-10-27 21:45:00,C,已出货未退款,已提现,饮料,水
34300,DD20170808134228131A6E8C6B8D7,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-10-28 07:23:00,C,已出货未退款,已提现,饮料,水
34310,DD2017052417272185A37CB8D1E2C,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-10-28 14:36:00,C,已出货未退款,已提现,饮料,水
34314,DD2017080817540212ECE74FEDF1D,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-10-28 15:06:00,C,已出货未退款,已提现,饮料,水
34316,DD2017080819443491F7677929688,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-10-28 16:18:00,C,已出货未退款,已提现,饮料,水
34332,DD201707302113523250982831581,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-10-28 20:42:00,C,已出货未退款,已提现,饮料,水
34337,DD20170730212807533A2F38638FF,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-10-28 21:38:00,C,已出货未退款,已提现,饮料,水
34343,DD2017080917413223EACB4A1DD7D,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-10-28 22:21:00,C,已出货未退款,已提现,饮料,水
34344,DD201707302131332399D8A02A239,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-10-28 22:47:00,C,已出货未退款,已提现,饮料,水
34345,DD2017080918343024D45D73E0443,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-10-28 23:33:00,C,已出货未退款,已提现,饮料,水
34348,DD2017062817483498A450BA56987,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-10-29 00:18:00,C,已出货未退款,已提现,饮料,水
34349,DD201706281748454296B1CE35785,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-10-29 00:22:00,C,已出货未退款,已提现,饮料,水
34362,DD20170731002216152EA6B590FE2,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-10-29 16:37:00,C,已出货未退款,已提现,饮料,水
34365,DD201707311503102470DDB30A706,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-10-29 17:05:00,C,已出货未退款,已提现,饮料,水
34369,DD201707310026387049E356186B3,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-10-29 17:39:00,C,已出货未退款,已提现,饮料,水
34372,DD2017080519114028C74366E51A7,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-10-29 18:19:00,C,已出货未退款,已提现,饮料,水
34376,DD2017080519261416E153866A9BF,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-10-29 18:55:00,C,已出货未退款,已提现,饮料,水
34380,DD201707310311106674E27C5D408,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-10-29 19:28:00,C,已出货未退款,已提现,饮料,水
34385,DD2017073105155812516077F659F,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-10-29 21:14:00,C,已出货未退款,已提现,饮料,水
34394,DD2017073111464666490281C6A3F,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-10-30 16:25:00,C,已出货未退款,已提现,饮料,水
34400,DD2017073114465374CD631C2CADB,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-10-30 20:45:00,C,已出货未退款,已提现,饮料,水
34406,DD2017052716290985D98548101B4,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-10-30 22:20:00,C,已出货未退款,已提现,饮料,水
34414,DD2017080921274493B229E253A5C,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-11-01 00:17:00,C,已出货未退款,已提现,饮料,水
34421,DD2017061816462478769A57A8018,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-01 11:22:00,C,已出货未退款,已提现,饮料,水
34453,DD2017072923275575B6D6B5EF319,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-11-02 12:04:00,C,已出货未退款,已提现,饮料,水
34455,DD2017080914590420E8CC6C49FED,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-11-02 12:34:00,C,已出货未退款,已提现,饮料,水
34465,DD2017080121205992E96312AA3D2,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-11-02 17:13:00,C,已出货未退款,已提现,饮料,水
34472,DD2017070620352147B2F040C9DC3,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-03 07:50:00,C,已出货未退款,已提现,饮料,水
34479,DD2017082003203572EE1582A3C0A,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-11-03 17:54:00,C,已出货未退款,已提现,饮料,水
34483,DD2017070609123569DFE9456AA50,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-04 00:36:00,C,已出货未退款,已提现,饮料,水
34485,DD2017082115461610E98DAA749F0,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-11-04 08:17:00,C,已出货未退款,已提现,饮料,水
34488,DD2017061910262084AAF7356C2D0,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-04 09:17:00,C,已出货未退款,已提现,饮料,水
34494,DD2017080120351930DF6C401BB44,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-11-04 11:15:00,C,已出货未退款,已提现,饮料,水
34498,DD2017073020070574E62F7E13907,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-11-04 12:21:00,C,已出货未退款,已提现,饮料,水
34508,DD20170730003805492F35793F5AC,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-11-04 18:19:00,C,已出货未退款,已提现,饮料,水
34512,DD2017081920232286C70FB0BDC7B,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-11-04 20:50:00,C,已出货未退款,已提现,饮料,水
34527,DD201708091726451481C734747EC,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-11-05 16:04:00,C,已出货未退款,已提现,饮料,水
34532,DD201707191906201808C540B54A0,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-05 17:01:00,C,已出货未退款,已提现,饮料,水
34538,DD2017082315002765ED506E3A33D,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-11-05 18:16:00,C,已出货未退款,已提现,饮料,水
34540,DD201708201445467640A0827F890,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-11-05 18:23:00,C,已出货未退款,已提现,饮料,水
34544,DD20170628174656722DD949A50C1,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-05 18:43:00,C,已出货未退款,已提现,饮料,水
34547,DD20170710212152300B29106EF66,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-05 21:01:00,C,已出货未退款,已提现,饮料,水
34548,DD2017061220400288A04591B6B25,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-06 00:00:00,C,已出货未退款,已提现,饮料,水
34551,DD2017060820415019F7E285D6326,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-06 09:00:00,C,已出货未退款,已提现,饮料,水
34557,DD20170623193533206D1B52864A7,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-06 12:18:00,C,已出货未退款,已提现,饮料,水
34582,DD2017062800050715F5F77CF6994,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-07 08:54:00,C,已出货未退款,已提现,饮料,水
34590,DD2017082317322383CAABFA4F297,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-11-07 09:55:00,C,已出货未退款,已提现,饮料,水
34592,DD2017062800254752EE29DB53070,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-07 11:22:00,C,已出货未退款,已提现,饮料,水
34598,DD201707132141197646F94EFFBE9,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-07 15:47:00,C,已出货未退款,已提现,饮料,水
34619,DD2017061417100084AC9C5DD1B2E,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-08 00:41:00,C,已出货未退款,已提现,饮料,水
34621,DD20170615112535804EF6B21D682,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-08 08:57:00,C,已出货未退款,已提现,饮料,水
34630,DD20170729210833184C95ACEEBD2,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-11-08 12:42:00,C,已出货未退款,已提现,饮料,水
34633,DD2017080205201638AE5C8DDD6F3,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-11-08 13:53:00,C,已出货未退款,已提现,饮料,水
34637,DD2017062717551826C0880BFF22D,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-08 15:15:00,C,已出货未退款,已提现,饮料,水
34638,DD20170725140214151DC717CB3B5,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-08 15:39:00,C,已出货未退款,已提现,饮料,水
34644,DD20170622214406689D47976281A,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-08 16:30:00,C,已出货未退款,已提现,饮料,水
34647,DD20170719194434121442FA37EC3,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-08 16:37:00,C,已出货未退款,已提现,饮料,水
34648,DD2017072615022263F408723E28E,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-08 17:03:00,C,已出货未退款,已提现,饮料,水
34660,DD2017060920431450DF3C1C81B03,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-08 20:14:00,C,已出货未退款,已提现,饮料,水
34666,DD201707101947491241DDE743034,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-09 08:18:00,C,已出货未退款,已提现,饮料,水
34670,DD2017063012265281ECDD6A31976,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-09 09:28:00,C,已出货未退款,已提现,饮料,水
34673,DD201708071216598836B32B189C3,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-11-09 12:04:00,C,已出货未退款,已提现,饮料,水
34674,DD201706300503204883800FC0399,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-09 12:10:00,C,已出货未退款,已提现,饮料,水
34684,DD201708192059066722106A1EF7A,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-11-09 16:43:00,C,已出货未退款,已提现,饮料,水
34688,DD201707112153198729564C9C693,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-09 18:55:00,C,已出货未退款,已提现,饮料,水
34689,DD201707151652279173941975B38,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-09 20:27:00,C,已出货未退款,已提现,饮料,水
34690,DD201708071838318847EE2B94121,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-11-09 21:40:00,C,已出货未退款,已提现,饮料,水
34696,DD2017062010021519E4A7724D52B,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-10 10:28:00,C,已出货未退款,已提现,饮料,水
34704,DD201708232041013697178FCFED1,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-11-10 19:50:00,C,已出货未退款,已提现,饮料,水
34705,DD201707301918169716F1A79C894,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-11-11 05:31:00,C,已出货未退款,已提现,饮料,水
34708,DD2017063000573657EBAA1BC5E56,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-11 08:37:00,C,已出货未退款,已提现,饮料,水
34714,DD20170801210647108235EB15071,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-11-11 11:19:00,C,已出货未退款,已提现,饮料,水
34721,DD2017063013462488A95324F568C,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-11 12:28:00,C,已出货未退款,已提现,饮料,水
34728,DD20170731175024605E7CE75D5D6,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-11-11 15:53:00,C,已出货未退款,已提现,饮料,水
34729,DD2017071815273475B07D09F7F8A,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-11 16:17:00,C,已出货未退款,已提现,饮料,水
34730,DD20170620094351830A53CC275D0,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-11 16:24:00,C,已出货未退款,已提现,饮料,水
34732,DD20170802143725112A1E23FE6EB,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-11-11 17:32:00,C,已出货未退款,已提现,饮料,水
34749,DD20170714180244621FE0D531CC1,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-12 11:37:00,C,已出货未退款,已提现,饮料,水
34755,DD201707291824321221409E9B139,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-11-12 14:06:00,C,已出货未退款,已提现,饮料,水
34766,DD2017071514573817DDBD04587BE,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-12 16:03:00,C,已出货未退款,已提现,饮料,水
34789,DD2017073115111014DF61F2663C9,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-11-13 10:17:00,C,已出货未退款,已提现,饮料,水
34791,DD2017072918074319B75447068BC,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-11-13 10:54:00,C,已出货未退款,已提现,饮料,水
34803,DD2017073104215215496B86DEC6A,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-11-13 15:47:00,C,已出货未退款,已提现,饮料,水
34807,DD2017062817473762EBCCC486D24,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-13 16:14:00,C,已出货未退款,已提现,饮料,水
34813,DD20170622220025250730D56E456,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-13 17:26:00,C,已出货未退款,已提现,饮料,水
34815,DD2017063010230513DBDDB778D95,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-13 17:59:00,C,已出货未退款,已提现,饮料,水
34821,DD2017061702455334DB5DA9CB0C3,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-13 18:33:00,C,已出货未退款,已提现,饮料,水
34823,DD20170802081004133674C1E12F7,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-11-13 19:55:00,C,已出货未退款,已提现,饮料,水
34825,DD2017080121360687E58BE8C14E3,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-11-13 22:08:00,C,已出货未退款,已提现,饮料,水
34828,DD2017082010170374407CDF41F4B,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-11-14 09:07:00,C,已出货未退款,已提现,饮料,水
34832,DD2017073112031520E1C8D13128D,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-11-14 10:52:00,C,已出货未退款,已提现,饮料,水
34840,DD20170630135621130AF75523F0A,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-14 12:52:00,C,已出货未退款,已提现,饮料,水
34841,DD2017080915295674D28E3D5488C,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-11-14 12:59:00,C,已出货未退款,已提现,饮料,水
34847,DD2017071019415368E77A37ECCC9,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-14 15:09:00,C,已出货未退款,已提现,饮料,水
34860,DD201706151435526513FC78B6301,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-14 18:09:00,C,已出货未退款,已提现,饮料,水
34872,DD201707031823211993306F2860D,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-14 22:14:00,C,已出货未退款,已提现,饮料,水
34873,DD20170625035858174ACFDC27637,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-14 22:22:00,C,已出货未退款,已提现,饮料,水
34880,DD2017062804421043E3D0E610BF4,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-15 09:39:00,C,已出货未退款,已提现,饮料,水
34881,DD2017071720522838FB9C2762B81,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-15 10:11:00,C,已出货未退款,已提现,饮料,水
34882,DD201707142018542621112033E94,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-15 11:01:00,C,已出货未退款,已提现,饮料,水
34886,DD2017070812183474F006EE6F53D,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-15 11:19:00,C,已出货未退款,已提现,饮料,水
34895,DD2017071900552016F2C93D85991,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-15 13:22:00,C,已出货未退款,已提现,饮料,水
34896,DD201707302008327512DAB50985F,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-11-15 13:37:00,C,已出货未退款,已提现,饮料,水
34904,DD2017071220301913B2F4FF7ABBE,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-15 15:55:00,C,已出货未退款,已提现,饮料,水
34907,DD20170711200352734EA547A8B4C,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-15 16:37:00,C,已出货未退款,已提现,饮料,水
34917,DD2017081816114099BE831B8AF3B,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-11-15 18:47:00,C,已出货未退款,已提现,饮料,水
34924,DD201707120418136087184AE0601,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-15 22:03:00,C,已出货未退款,已提现,饮料,水
34938,DD20170807214548840ADC4414F37,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-11-16 13:12:00,C,已出货未退款,已提现,饮料,水
34940,DD20170621124122174B68E9F0CBF,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-16 14:07:00,C,已出货未退款,已提现,饮料,水
34958,DD2017073113385334F06FE96EA0F,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-11-16 18:40:00,C,已出货未退款,已提现,饮料,水
34967,DD201707141539524641BF6333D78,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-17 09:16:00,C,已出货未退款,已提现,饮料,水
34973,DD20170808173335632ABD2BC6163,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-11-17 12:20:00,C,已出货未退款,已提现,饮料,水
34978,DD201707120407301867927238A4F,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-17 15:16:00,C,已出货未退款,已提现,饮料,水
34988,DD2017072920515917FAECF39043D,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-11-18 08:46:00,C,已出货未退款,已提现,饮料,水
35000,DD201706121439115257C1A939C3F,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-18 11:47:00,C,已出货未退款,已提现,饮料,水
35025,DD2017071021211776859CF7E09E6,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-18 17:24:00,C,已出货未退款,已提现,饮料,水
35029,DD201707120407106416F60528ECC,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-18 17:59:00,C,已出货未退款,已提现,饮料,水
35034,DD20170801210418184CB0CEF85E1,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-11-18 19:40:00,C,已出货未退款,已提现,饮料,水
35041,DD20170805191424301C9219F440F,E43A6E078A04228,3.0,3.0,怡宝纯净水,2017-11-19 00:59:00,C,已出货未退款,已提现,饮料,水
35053,DD2017062717573094336E18D397B,E43A6E078A04228,2.0,2.0,怡宝纯净水,2017-11-19 12:06:00,C,已出货未退款,已提现,饮料,水
