,订单号,设备ID,应付金额,实际金额,商品,支付时间,地点,状态,提现,大类,二级类
35086,DD2017062312251413357AF9417A4,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-19 20:40:00,B,已出货未退款,已提现,饮料,水
35096,DD2017071720084754BEE03839FFC,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-20 07:49:00,B,已出货未退款,已提现,饮料,水
35097,DD20170713140206221AD85B1B70E,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-20 08:41:00,B,已出货未退款,已提现,饮料,水
35100,DD201707120205365251988102F8D,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-20 08:59:00,B,已出货未退款,已提现,饮料,水
35103,DD2017070317310144B296045FDE1,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-20 09:59:00,B,已出货未退款,已提现,饮料,水
35104,DD20170721195558605C5B2070FD8,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-20 10:36:00,B,已出货未退款,已提现,饮料,水
35111,DD2017072012005123F4ECB8CA206,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-20 12:45:00,B,已出货未退款,已提现,饮料,水
35114,DD20170625175136970B31BAFB18C,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-20 13:55:00,B,已出货未退款,已提现,饮料,水
35117,DD20170611073303619EE78C8BD75,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-20 14:37:00,B,已出货未退款,已提现,饮料,水
35118,DD2017080721424093A807E260DA8,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-20 14:58:00,B,已出货未退款,已提现,饮料,水
35121,DD2017081421143772D019D0B0AFD,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-20 15:31:00,B,已出货未退款,已提现,饮料,水
35124,DD201708167493945792784406351,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-20 16:15:00,B,已出货未退款,已提现,饮料,水
35126,DD20170702084718990F6E33FD0FC,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-20 16:51:00,B,已出货未退款,已提现,饮料,水
35127,DD2017070212304436AC280399A09,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-20 17:00:00,B,已出货未退款,已提现,饮料,水
35130,DD2017080219550986B601C6DDD17,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-20 17:24:00,B,已出货未退款,已提现,饮料,水
35135,DD2017060913284483E07C29205BD,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-20 18:05:00,B,已出货未退款,已提现,饮料,水
35139,DD20170713073515363A3EE56F1A8,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-20 19:05:00,B,已出货未退款,已提现,饮料,水
35143,DD2017071300131649C5D0BF781CB,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-20 19:57:00,B,已出货未退款,已提现,饮料,水
35146,DD20170719155539832BBCCEA7BBD,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-20 20:21:00,B,已出货未退款,已提现,饮料,水
35149,DD20170720202254622CB2A3312F8,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-20 21:27:00,B,已出货未退款,已提现,饮料,水
35156,DD2017071720125882E96E42A2C8F,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-21 20:11:00,B,已出货未退款,已提现,饮料,水
35157,DD2017071307202666A903DBEB46D,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-21 20:44:00,B,已出货未退款,已提现,饮料,水
35161,DD201707141540164000951CB69FC,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-23 13:41:00,B,已出货未退款,已提现,饮料,水
35164,DD2017071708573149140385EBA55,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-24 14:58:00,B,已出货未退款,已提现,饮料,水
35166,DD20170717081050432E16E846B9B,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-24 20:42:00,B,已出货未退款,已提现,饮料,水
35171,DD2017071415392820E10E8D838BD,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-26 17:17:00,B,已出货未退款,已提现,饮料,水
35174,DD20170707000724855590DB0E833,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-27 14:00:00,B,已出货未退款,已提现,饮料,水
35177,DD2017071415385553A084D650A4B,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-27 20:38:00,B,已出货未退款,已提现,饮料,水
35179,DD20170708210941949750E96D5D8,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-27 21:57:00,B,已出货未退款,已提现,饮料,水
35192,DD20170710121027136EE5C141B25,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-29 18:36:00,B,已出货未退款,已提现,饮料,水
35195,DD2017061703492913A4BB1A8434A,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-29 19:30:00,B,已出货未退款,已提现,饮料,水
35198,DD2017071419574599B539CE83A10,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-29 21:09:00,B,已出货未退款,已提现,饮料,水
35202,DD201707111229403196B1FC0E084,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-30 15:21:00,B,已出货未退款,已提现,饮料,水
35203,DD20170720161255876F1B74A8B96,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-30 15:50:00,B,已出货未退款,已提现,饮料,水
35213,DD2017081211552478F7A7A7FB858,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-01 02:14:00,B,已出货未退款,已提现,饮料,水
35214,DD201708121200218966EA6205382,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-01 06:01:00,B,已出货未退款,已提现,饮料,水
35218,DD2017081213061717D22D66D0B88,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-01 10:09:00,B,已出货未退款,已提现,饮料,水
35219,DD2017070515550467CD0EBD1CC8A,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-12-01 11:58:00,B,已出货未退款,已提现,饮料,水
35220,DD2017081213251118E3C16B5F69C,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-01 12:04:00,B,已出货未退款,已提现,饮料,水
35221,DD2017081213455264ED1AF57D828,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-01 12:07:00,B,已出货未退款,已提现,饮料,水
35222,DD2017081214242727A97F4B008FC,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-01 12:31:00,B,已出货未退款,已提现,饮料,水
35224,DD2017070512334577E46EB7E0FB4,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-12-01 14:27:00,B,已出货未退款,已提现,饮料,水
35225,DD2017081214454612D6AD6DF95C1,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-01 14:50:00,B,已出货未退款,已提现,饮料,水
35226,DD2017081214582517156A71EB5CB,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-01 15:18:00,B,已出货未退款,已提现,饮料,水
35227,DD201708121518314650007666879,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-01 16:13:00,B,已出货未退款,已提现,饮料,水
35228,DD2017081215314434130C35D94AB,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-01 17:05:00,B,已出货未退款,已提现,饮料,水
35229,DD20170812154959632DDEDB3E721,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-01 17:43:00,B,已出货未退款,已提现,饮料,水
35230,DD201708121614201197E04E69694,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-01 17:44:00,B,已出货未退款,已提现,饮料,水
35232,DD20170812161853692FA2A2C5EE6,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-01 17:52:00,B,已出货未退款,已提现,饮料,水
35233,DD20170812162023444A3CC3040E6,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-01 17:58:00,B,已出货未退款,已提现,饮料,水
35235,DD2017081216285074FA06E28AA8B,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-01 19:21:00,B,已出货未退款,已提现,饮料,水
35236,DD2017081216292981D3FA01B6E2C,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-01 19:23:00,B,已出货未退款,已提现,饮料,水
35237,DD20170812163026448F52FB102E5,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-01 19:26:00,B,已出货未退款,已提现,饮料,水
35238,DD2017081216583233D1442B8BE68,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-01 19:58:00,B,已出货未退款,已提现,饮料,水
35242,DD20170528221040189BC7CE80E36,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-12-01 21:15:00,B,已出货未退款,已提现,饮料,水
35247,DD20170705025154157282379C626,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-12-02 01:39:00,B,已出货未退款,已提现,饮料,水
35250,DD20170812220150786FBF5807AB4,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-02 12:21:00,B,已出货未退款,已提现,饮料,水
35252,DD20170813010225414814E4CC4F4,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-02 15:00:00,B,已出货未退款,已提现,饮料,水
35253,DD2017081301051252A9ABB4AA78E,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-02 15:11:00,B,已出货未退款,已提现,饮料,水
35254,DD201708130256163851E958F26DE,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-02 15:16:00,B,已出货未退款,已提现,饮料,水
35263,DD2017081313273513C6C88089110,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-02 20:16:00,B,已出货未退款,已提现,饮料,水
35264,DD201708131330071052C03E73FF0,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-02 20:17:00,B,已出货未退款,已提现,饮料,水
35266,DD2017081313562227A096A46AD2F,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-02 20:18:00,B,已出货未退款,已提现,饮料,水
35267,DD2017081315164446F96022D0735,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-02 20:26:00,B,已出货未退款,已提现,饮料,水
35274,DD201707040014389486B5FB3EB5B,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-12-03 04:35:00,B,已出货未退款,已提现,饮料,水
35279,DD2017041814282611225115A74D1,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-12-03 11:41:00,B,已出货未退款,已提现,饮料,水
35281,DD20170703174951973D088FD27C5,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-12-03 13:28:00,B,已出货未退款,已提现,饮料,水
35282,DD2017052919052915FA22E71FAF1,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-12-03 18:22:00,B,已出货未退款,已提现,饮料,水
35286,DD2017081321551733C37F11D11F0,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-03 19:42:00,B,已出货未退款,已提现,饮料,水
35287,DD201708132156401670AA989A333,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-03 19:43:00,B,已出货未退款,已提现,饮料,水
35288,DD201708132217079170D74013F06,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-03 20:02:00,B,已出货未退款,已提现,饮料,水
35289,DD201708132224596931FA7A82BE2,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-03 20:04:00,B,已出货未退款,已提现,饮料,水
35291,DD20170814001353576B374F17D67,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-03 21:01:00,B,已出货未退款,已提现,饮料,水
35292,DD2017060708452737D4B76E6D636,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-12-03 22:51:00,B,已出货未退款,已提现,饮料,水
35293,DD2017081408155352083E454EE0D,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-03 23:00:00,B,已出货未退款,已提现,饮料,水
35295,DD2017081408271551CA65D251EEA,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-04 00:32:00,B,已出货未退款,已提现,饮料,水
35296,DD2017081408394298F91159E9143,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-04 00:34:00,B,已出货未退款,已提现,饮料,水
35297,DD2017081410021211EC804C7B203,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-04 02:55:00,B,已出货未退款,已提现,饮料,水
35299,DD20170814111310160251356262F,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-04 08:03:00,B,已出货未退款,已提现,饮料,水
35300,DD2017081413242469CF91CE2192C,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-04 12:14:00,B,已出货未退款,已提现,饮料,水
35302,DD20170814133601740006829C116,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-04 14:28:00,B,已出货未退款,已提现,饮料,水
35303,DD20170814134954726482FC07D36,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-04 14:32:00,B,已出货未退款,已提现,饮料,水
35304,DD2017053004023746355A386CF56,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-12-04 14:33:00,B,已出货未退款,已提现,饮料,水
35305,DD20170814135126576E641CFD42E,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-04 15:06:00,B,已出货未退款,已提现,饮料,水
35307,DD2017081414041166AB0865C65B4,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-04 15:20:00,B,已出货未退款,已提现,饮料,水
35308,DD2017081414051371421922034F7,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-04 15:23:00,B,已出货未退款,已提现,饮料,水
35309,DD20170607074757878640AEE90E9,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-12-04 15:34:00,B,已出货未退款,已提现,饮料,水
35310,DD2017081414163768CBFF46CEE74,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-04 15:43:00,B,已出货未退款,已提现,饮料,水
35311,DD2017081414243936C00C434862C,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-04 15:44:00,B,已出货未退款,已提现,饮料,水
35312,DD2017081414255579CF504EC553F,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-04 15:45:00,B,已出货未退款,已提现,饮料,水
35313,DD20170814162411497663F56D819,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-04 17:22:00,B,已出货未退款,已提现,饮料,水
35314,DD20170814162449866B4C106767F,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-04 17:25:00,B,已出货未退款,已提现,饮料,水
35315,DD2017081416253298A50CC0BBB7B,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-04 17:27:00,B,已出货未退款,已提现,饮料,水
35316,DD2017081416532584720DEB564F9,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-04 17:49:00,B,已出货未退款,已提现,饮料,水
35317,DD2017081416540967EBDA816E59B,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-04 17:50:00,B,已出货未退款,已提现,饮料,水
35322,DD20170814195942177E9E73BCCA2,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-04 19:54:00,B,已出货未退款,已提现,饮料,水
35324,DD2017081420270423AFF9147A708,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-04 20:29:00,B,已出货未退款,已提现,饮料,水
35325,DD2017081420275169B0F3E1D14D9,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-04 20:30:00,B,已出货未退款,已提现,饮料,水
35326,DD2017081420295066E51F5561249,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-04 20:31:00,B,已出货未退款,已提现,饮料,水
35327,DD201708142030509540F47401D0E,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-04 20:32:00,B,已出货未退款,已提现,饮料,水
35328,DD2017081420313450932C70DBC83,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-04 20:39:00,B,已出货未退款,已提现,饮料,水
35330,DD201708142035136875477C29B42,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-04 20:45:00,B,已出货未退款,已提现,饮料,水
35332,DD2017053016283454722298323AC,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-12-04 20:55:00,B,已出货未退款,已提现,饮料,水
35333,DD20170814211029868F8EE2C2E4D,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-04 21:02:00,B,已出货未退款,已提现,饮料,水
35334,DD2017081421104455AB12513A222,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-04 21:03:00,B,已出货未退款,已提现,饮料,水
35335,DD2017081421205595659110B3403,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-04 21:05:00,B,已出货未退款,已提现,饮料,水
35336,DD2017081421294812F529D0C20E0,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-04 21:18:00,B,已出货未退款,已提现,饮料,水
35338,DD20170814213917117CB7E988390,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-04 21:32:00,B,已出货未退款,已提现,饮料,水
35340,DD20170814232027819E867BA3CB1,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-05 01:25:00,B,已出货未退款,已提现,饮料,水
35341,DD20170814234020960F53A6B3CB2,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-05 02:05:00,B,已出货未退款,已提现,饮料,水
35346,DD2017053014193088FB5AC35DE2A,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-12-05 07:53:00,B,已出货未退款,已提现,饮料,水
35347,DD201708151041435119100F0390E,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-05 10:04:00,B,已出货未退款,已提现,饮料,水
35348,DD201708151042204756BA31E75FA,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-05 10:05:00,B,已出货未退款,已提现,饮料,水
35349,DD20170815104305498D1B5C29A4E,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-05 10:21:00,B,已出货未退款,已提现,饮料,水
35350,DD2017081511394164D67FDE98AF4,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-05 12:07:00,B,已出货未退款,已提现,饮料,水
35351,DD2017081511402413B8DC7A80874,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-05 12:16:00,B,已出货未退款,已提现,饮料,水
35352,DD2017081512220492457D76EC944,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-05 12:24:00,B,已出货未退款,已提现,饮料,水
35357,DD2017070117431746A810308B6E2,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-12-05 16:03:00,B,已出货未退款,已提现,饮料,水
35360,DD2017081515000494FE9D5863DBB,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-05 16:36:00,B,已出货未退款,已提现,饮料,水
35363,DD2017081515412140961FA30AD3F,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-05 17:05:00,B,已出货未退款,已提现,饮料,水
35364,DD201708151549122696A964A6FB4,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-05 17:15:00,B,已出货未退款,已提现,饮料,水
35365,DD2017081515544116E60A916F193,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-05 17:37:00,B,已出货未退款,已提现,饮料,水
35366,DD2017081516290991EF756220D04,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-05 18:59:00,B,已出货未退款,已提现,饮料,水
35367,DD2017081516303158B0F361319AD,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-05 19:05:00,B,已出货未退款,已提现,饮料,水
35372,DD201706010954225156AE8E24D11,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-12-05 21:09:00,B,已出货未退款,已提现,饮料,水
35374,DD2017060110061792DE7D046A388,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-12-05 21:10:00,B,已出货未退款,已提现,饮料,水
35387,DD20170815213827134A87ADE864B,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-06 20:33:00,B,已出货未退款,已提现,饮料,水
35389,DD20170815231257169A6808DAF1E,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-06 21:18:00,B,已出货未退款,已提现,饮料,水
35390,DD2017081600153870BDB64FE5209,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-06 23:01:00,B,已出货未退款,已提现,饮料,水
35395,DD2017081601485697F6823681C0C,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-07 01:37:00,B,已出货未退款,已提现,饮料,水
35401,DD2017063016333187CF8EB7EF935,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-12-07 10:10:00,B,已出货未退款,已提现,饮料,水
35403,DD2017081608082544398C215557D,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-07 14:24:00,B,已出货未退款,已提现,饮料,水
35406,DD2017060115225741EDCC85F9B65,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-12-07 15:33:00,B,已出货未退款,已提现,饮料,水
35412,DD2017060117131670DDAAB944E30,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-12-07 20:05:00,B,已出货未退款,已提现,饮料,水
35414,DD201706011732242609B12C15302,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-12-07 20:22:00,B,已出货未退款,已提现,饮料,水
35418,DD20170816133655159225990DFFB,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-07 21:10:00,B,已出货未退款,已提现,饮料,水
35420,DD20170816144428562029DFCD1A0,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-07 21:50:00,B,已出货未退款,已提现,饮料,水
35421,DD2017081615044252A75D7E9E038,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-07 22:33:00,B,已出货未退款,已提现,饮料,水
35422,DD20170630051826507871DCDF8BF,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-12-08 00:33:00,B,已出货未退款,已提现,饮料,水
35424,DD2017081615583674945D7FF6FC6,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-08 03:06:00,B,已出货未退款,已提现,饮料,水
35425,DD20170816155842750AC017FCA4B,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-08 03:26:00,B,已出货未退款,已提现,饮料,水
35426,DD201708161559114174AC94B017E,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-08 03:34:00,B,已出货未退款,已提现,饮料,水
35428,DD20170816160002551FF3E096F22,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-08 07:31:00,B,已出货未退款,已提现,饮料,水
35429,DD2017062922194873808F7D6F79B,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-12-08 07:43:00,B,已出货未退款,已提现,饮料,水
35430,DD20170816160014799691216B272,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-08 07:50:00,B,已出货未退款,已提现,饮料,水
35432,DD2017081616024092196A1DFC8A7,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-12-08 09:47:00,B,已出货未退款,已提现,饮料,水
